"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"2064","302.1389-444.8",5272,302.1389,444.8,95.83333,98.75,0,-2.916667,26684.49,30755.79,115.2571,14630.58,NA,26484.17,69544.97,262.5907,6398.171,NA,0,0,NA,0,NA,3,25233.64,"Multiple",302.1387,0.71,"C17H19NO4","301.13141","M+H",26584.33,0,"0","DTXSID7032393","DTXSID7032393","Fenoxycarb","CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1","ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate","C17H19NO4","301.131408","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.216408","9.375373","16","","","0",0,"nurses1",0.7687849,0.4596635,1.672495,0.09603868,"1","0","pos"
"2065","302.19627-268",4737,302.1963,268,100,97.5,58.33333,2.5,23922.13,23367.95,97.68338,16647.26,17700.7,13402.13,11207.41,83.6241,10124.52,NA,1191.758,1563.778,131.2161,282.8329,NA,3,22500,"Unique",302.1975,4.19,"C16H23N5O","301.19026","M+H",18662.13,6.385967,"0","DTXSID6045955","DTXSID6045955","Tegaserod","CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12","1-[(Z)-(5-methoxy-1H-indol-3-yl)methylideneamino]-2-pentylguanidine","C16H23N5O","301.19026","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.546823001","15.27475772","1","","","0",0,"nurses1",1.085494,0.2380807,4.559355,9.073159e-06,"1","0","pos"
"2066","303.14498-179.4",1587,303.145,179.4,100,100,16.66667,0,48889.2,75423.38,154.2741,25562.62,27325.63,18432.07,16353.29,88.72192,14745.68,14922.94,298.7672,700.5653,234.4853,0,NA,3,31213.87,"Unique",303.1438,3.8,"C14H22O7","302.13655","M+H",33660.64,0.8875864,"0","DTXSID2026107","DTXSID2026107","Tetraethylene,glycol,diacrylate","C=CC(=O)OCCOCCOCCOCCOC(=O)C=C","2-[2-[2-(2-prop-2-enoyloxyethoxy)ethoxy]ethoxy]ethyl prop-2-enoate","C14H22O7","302.136553","exposurepred, VBtoxcast","","","","","","","1","0.497884302","","","","","","","","","","","1","-0.109405272","13.28341007","1","","","0",0,"nurses1",0.8682289,0.1693839,5.125805,7.136663e-07,"1","0","pos"
"2067","303.14503-172.2",1587,303.145,172.2,100,100,16.66667,0,53200.38,83593.92,157.1303,26371.39,27540.1,20112.55,11281.04,56.08956,18371.18,16834.93,38.28627,89.42428,233.5675,0,NA,3,31213.87,"Unique",303.1438,3.96,"C14H22O7","302.13655","M+H",36656.46,0.1044462,"0","DTXSID2026107","DTXSID2026107","Tetraethylene,glycol,diacrylate","C=CC(=O)OCCOCCOCCOCCOC(=O)C=C","2-[2-[2-(2-prop-2-enoyloxyethoxy)ethoxy]ethoxy]ethyl prop-2-enoate","C14H22O7","302.136553","exposurepred, VBtoxcast","","","","","","","1","0.497884302","","","","","","","","","","","1","-0.109405272","13.28341007","1","","","0",0,"nurses1",0.7020802,0.187055,3.753335,0.0002304766,"1","0","pos"
"2068","303.15654-583.6",3583,303.1565,583.6,96.66667,92.5,50,4.166667,2374.551,2446.514,103.0306,1500.481,NA,1888.438,2043.83,108.2286,1215.072,NA,638.8038,857.0485,134.1646,113.6012,NA,2,10,"Multiple",303.1591,8.39,"C18H22O4","302.15181","M+H",2131.495,29.96976,"0","DTXSID5022437","DTXSID5022437","Nordihydroguaiaretic,acid","CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1","4-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol","C18H22O4","302.151809","P4Up, VBtoxcast","","","","","","","","","","","","","","","","1","2","","1","-0.959439578","28.95806432","15","","","0",0,"nurses1",0.8609653,0.2956901,2.911715,0.004015534,"1","0","pos"
"2069","303.15654-583.6",553,303.1565,583.6,96.66667,92.5,50,4.166667,2374.551,2446.514,103.0306,1500.481,NA,1888.438,2043.83,108.2286,1215.072,NA,638.8038,857.0485,134.1646,113.6012,NA,2,10,"Multiple",303.1591,8.39,"C18H22O4","302.15181","M+H",2131.495,29.96976,"0","DTXSID0047876","DTXSID0047876","(-)-Enterodiol","OC[C@H](Cc1cccc(O)c1)[C@H](CO)Cc1cccc(O)c1","(2R,3R)-2,3-bis[(3-hydroxyphenyl)methyl]butane-1,4-diol","C18H22O4","302.151809","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.730357","4.747418","1","","","0",0,"nurses1",0.8609653,0.2956901,2.911715,0.004015534,"1","0","pos"
"2070","303.15705-646.7",553,303.1571,646.7,100,95,83.33333,5,7312.569,8761.802,119.8184,5441.069,5122.971,5529.749,8755.011,158.3257,3236.747,NA,454.6618,393.6698,86.58518,390.2739,NA,2,10,"Multiple",303.1591,6.71,"C18H22O4","302.15181","M+H",6421.159,7.080682,"0","DTXSID0047876","DTXSID0047876","(-)-Enterodiol","OC[C@H](Cc1cccc(O)c1)[C@H](CO)Cc1cccc(O)c1","(2R,3R)-2,3-bis[(3-hydroxyphenyl)methyl]butane-1,4-diol","C18H22O4","302.151809","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.730357","4.747418","1","","","0",0,"nurses1",1.366827,0.2904846,4.705333,4.809006e-06,"1","0","pos"
"2071","303.15705-646.7",3583,303.1571,646.7,100,95,83.33333,5,7312.569,8761.802,119.8184,5441.069,5122.971,5529.749,8755.011,158.3257,3236.747,NA,454.6618,393.6698,86.58518,390.2739,NA,2,10,"Multiple",303.1591,6.71,"C18H22O4","302.15181","M+H",6421.159,7.080682,"0","DTXSID5022437","DTXSID5022437","Nordihydroguaiaretic,acid","CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1","4-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol","C18H22O4","302.151809","P4Up, VBtoxcast","","","","","","","","","","","","","","","","1","2","","1","-0.959439578","28.95806432","15","","","0",0,"nurses1",1.366827,0.2904846,4.705333,4.809006e-06,"1","0","pos"
"2072","303.15718-611.5",553,303.1572,611.5,98.33333,98.75,91.66667,-0.4166667,5720.343,9895.05,172.98,3751.761,NA,3284.218,2916.12,88.79192,2740.177,NA,761.7725,665.2269,87.32618,641.4469,NA,2,10,"Multiple",303.1591,6.28,"C18H22O4","302.15181","M+H",4502.281,16.9197,"0","DTXSID0047876","DTXSID0047876","(-)-Enterodiol","OC[C@H](Cc1cccc(O)c1)[C@H](CO)Cc1cccc(O)c1","(2R,3R)-2,3-bis[(3-hydroxyphenyl)methyl]butane-1,4-diol","C18H22O4","302.151809","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.730357","4.747418","1","","","0",0,"nurses1",0.6408305,0.2826264,2.267412,0.02446753,"1","0","pos"
"2073","303.15718-611.5",3583,303.1572,611.5,98.33333,98.75,91.66667,-0.4166667,5720.343,9895.05,172.98,3751.761,NA,3284.218,2916.12,88.79192,2740.177,NA,761.7725,665.2269,87.32618,641.4469,NA,2,10,"Multiple",303.1591,6.28,"C18H22O4","302.15181","M+H",4502.281,16.9197,"0","DTXSID5022437","DTXSID5022437","Nordihydroguaiaretic,acid","CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1","4-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol","C18H22O4","302.151809","P4Up, VBtoxcast","","","","","","","","","","","","","","","","1","2","","1","-0.959439578","28.95806432","15","","","0",0,"nurses1",0.6408305,0.2826264,2.267412,0.02446753,"1","0","pos"
"2074","303.19341-632.9",6036,303.1934,632.9,100,98.75,100,1.25,16900.38,16252.39,96.16582,11977.59,11131.01,11341.56,10212.89,90.04839,8090.36,NA,880.9848,692.0465,78.55374,775.3069,632.5281,3,42631.58,"Multiple",303.1955,6.8,"C19H26O3","302.1882","M+H",14120.97,6.238841,"0","DTXSID8035180","DTXSID8035180","Allethrin","C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O","(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.481784275","18.5238455","14","","","0",0,"nurses1",0.7214287,0.2342345,3.079942,0.002370862,"1","0","pos"
"2075","303.19341-632.9",1740,303.1934,632.9,100,98.75,100,1.25,16900.38,16252.39,96.16582,11977.59,11131.01,11341.56,10212.89,90.04839,8090.36,NA,880.9848,692.0465,78.55374,775.3069,632.5281,3,42631.58,"Multiple",303.1955,6.8,"C19H26O3","302.1882","M+H",14120.97,6.238841,"0","DTXSID2039336","DTXSID2039336","S-Bioallethrin","C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O","[(1S)-2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl] (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.578748316","13.56381102","14","","","0",0,"nurses1",0.7214287,0.2342345,3.079942,0.002370862,"1","0","pos"
"2076","303.19341-632.9",2387,303.1934,632.9,100,98.75,100,1.25,16900.38,16252.39,96.16582,11977.59,11131.01,11341.56,10212.89,90.04839,8090.36,NA,880.9848,692.0465,78.55374,775.3069,632.5281,3,42631.58,"Multiple",303.1955,6.8,"C19H26O3","302.1882","M+H",14120.97,6.238841,"0","DTXSID3034113","DTXSID3034113","4-Hydroxyandrostenedione","C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O","(8R,9S,10R,13S,14S)-4-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.416346845","21.56196529","10","","","0",0,"nurses1",0.7214287,0.2342345,3.079942,0.002370862,"1","0","pos"
"2077","303.19347-638.1",6036,303.1935,638.1,100,98.75,100,1.25,19803.01,15935.67,80.47092,14270.05,14226.65,13411.15,11521.35,85.90877,10292.78,NA,1208.976,1022.117,84.54403,783.2946,819.1578,3,42631.58,"Multiple",303.1955,6.6,"C19H26O3","302.1882","M+H",16607.08,7.279883,"0","DTXSID8035180","DTXSID8035180","Allethrin","C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O","(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.481784275","18.5238455","14","","","0",0,"nurses1",0.8369823,0.2267939,3.690497,0.0002907211,"1","0","pos"
"2078","303.19347-638.1",2387,303.1935,638.1,100,98.75,100,1.25,19803.01,15935.67,80.47092,14270.05,14226.65,13411.15,11521.35,85.90877,10292.78,NA,1208.976,1022.117,84.54403,783.2946,819.1578,3,42631.58,"Multiple",303.1955,6.6,"C19H26O3","302.1882","M+H",16607.08,7.279883,"0","DTXSID3034113","DTXSID3034113","4-Hydroxyandrostenedione","C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O","(8R,9S,10R,13S,14S)-4-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.416346845","21.56196529","10","","","0",0,"nurses1",0.8369823,0.2267939,3.690497,0.0002907211,"1","0","pos"
"2079","303.19347-638.1",1740,303.1935,638.1,100,98.75,100,1.25,19803.01,15935.67,80.47092,14270.05,14226.65,13411.15,11521.35,85.90877,10292.78,NA,1208.976,1022.117,84.54403,783.2946,819.1578,3,42631.58,"Multiple",303.1955,6.6,"C19H26O3","302.1882","M+H",16607.08,7.279883,"0","DTXSID2039336","DTXSID2039336","S-Bioallethrin","C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O","[(1S)-2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl] (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.578748316","13.56381102","14","","","0",0,"nurses1",0.8369823,0.2267939,3.690497,0.0002907211,"1","0","pos"
"2080","303.19359-629.4",1740,303.1936,629.4,100,98.75,83.33333,1.25,17762.68,16427.01,92.48048,13231.32,12629.06,12031.92,10668.95,88.67209,9206.782,NA,812.0072,711.8892,87.67031,727.6988,NA,3,42631.58,"Multiple",303.1955,6.2,"C19H26O3","302.1882","M+H",14897.3,5.450702,"0","DTXSID2039336","DTXSID2039336","S-Bioallethrin","C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O","[(1S)-2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl] (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.578748316","13.56381102","14","","","0",0,"nurses1",0.7692336,0.2163741,3.555109,0.0004746272,"1","0","pos"
"2081","303.19359-629.4",6036,303.1936,629.4,100,98.75,83.33333,1.25,17762.68,16427.01,92.48048,13231.32,12629.06,12031.92,10668.95,88.67209,9206.782,NA,812.0072,711.8892,87.67031,727.6988,NA,3,42631.58,"Multiple",303.1955,6.2,"C19H26O3","302.1882","M+H",14897.3,5.450702,"0","DTXSID8035180","DTXSID8035180","Allethrin","C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O","(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.481784275","18.5238455","14","","","0",0,"nurses1",0.7692336,0.2163741,3.555109,0.0004746272,"1","0","pos"
"2082","303.19359-629.4",2387,303.1936,629.4,100,98.75,83.33333,1.25,17762.68,16427.01,92.48048,13231.32,12629.06,12031.92,10668.95,88.67209,9206.782,NA,812.0072,711.8892,87.67031,727.6988,NA,3,42631.58,"Multiple",303.1955,6.2,"C19H26O3","302.1882","M+H",14897.3,5.450702,"0","DTXSID3034113","DTXSID3034113","4-Hydroxyandrostenedione","C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O","(8R,9S,10R,13S,14S)-4-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione","C19H26O3","302.188195","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.416346845","21.56196529","10","","","0",0,"nurses1",0.7692336,0.2163741,3.555109,0.0004746272,"1","0","pos"
"2083","303.23213-764.8",1001,303.2321,764.8,100,100,25,0,149254.4,78675.43,52.71232,139251.1,129913.2,96511.18,61244.75,63.45871,96081.29,73806.66,45.29097,93.02437,205.3927,0,NA,3,62427.75,"Multiple",303.2319,0.9,"C20H30O2","302.22458","M+H",122882.8,0.03685706,"0","DTXSID1033664","DTXSID1033664","17-Methyltestosterone","C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.402518585","35.18135591","44","","","0",0,"nurses1",0.8282594,0.1324777,6.252064,2.524153e-09,"1","0","pos"
"2084","303.23213-764.8",3108,303.2321,764.8,100,100,25,0,149254.4,78675.43,52.71232,139251.1,129913.2,96511.18,61244.75,63.45871,96081.29,73806.66,45.29097,93.02437,205.3927,0,NA,3,62427.75,"Multiple",303.2319,0.9,"C20H30O2","302.22458","M+H",122882.8,0.03685706,"0","DTXSID4036489","DTXSID4036489","Mibolerone","C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21","(7R,8R,9S,10R,13S,14S,17S)-17-hydroxy-7,13,17-trimethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.494731519","4.739268881","7","","","0",0,"nurses1",0.8282594,0.1324777,6.252064,2.524153e-09,"1","0","pos"
"2085","303.23213-764.8",6304,303.2321,764.8,100,100,25,0,149254.4,78675.43,52.71232,139251.1,129913.2,96511.18,61244.75,63.45871,96081.29,73806.66,45.29097,93.02437,205.3927,0,NA,3,62427.75,"Multiple",303.2319,0.9,"C20H30O2","302.22458","M+H",122882.8,0.03685706,"0","DTXSID8048814","DTXSID8048814","Oxendolone","CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O","(8R,9S,10R,13S,14S,16S,17S)-16-ethyl-17-hydroxy-13-methyl-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.703360766","30.48572582","14","","","0",0,"nurses1",0.8282594,0.1324777,6.252064,2.524153e-09,"1","0","pos"
"2086","303.23213-764.8",5053,303.2321,764.8,100,100,25,0,149254.4,78675.43,52.71232,139251.1,129913.2,96511.18,61244.75,63.45871,96081.29,73806.66,45.29097,93.02437,205.3927,0,NA,3,62427.75,"Multiple",303.2319,0.9,"C20H30O2","302.22458","M+H",122882.8,0.03685706,"0","DTXSID7022047","DTXSID7022047","Abietic,acid","CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1","(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid","C20H30O2","302.22458","exposurepred","","","","","","","1","0.583359989","","","","","","","","","","","","","","","","","0",0,"nurses1",0.8282594,0.1324777,6.252064,2.524153e-09,"1","0","pos"
"2087","303.23228-759.9",6304,303.2323,759.9,100,100,25,0,147692.3,83087.33,56.25705,132636.6,126828.1,93243.3,58185.26,62.40155,91660.65,72287.16,29.66571,54.58701,184.0071,0,NA,3,62427.75,"Multiple",303.2319,1.4,"C20H30O2","302.22458","M+H",120467.8,0.02462543,"0","DTXSID8048814","DTXSID8048814","Oxendolone","CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O","(8R,9S,10R,13S,14S,16S,17S)-16-ethyl-17-hydroxy-13-methyl-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.703360766","30.48572582","14","","","0",0,"nurses1",0.8269917,0.1298809,6.367309,1.361007e-09,"1","0","pos"
"2088","303.23228-759.9",3108,303.2323,759.9,100,100,25,0,147692.3,83087.33,56.25705,132636.6,126828.1,93243.3,58185.26,62.40155,91660.65,72287.16,29.66571,54.58701,184.0071,0,NA,3,62427.75,"Multiple",303.2319,1.4,"C20H30O2","302.22458","M+H",120467.8,0.02462543,"0","DTXSID4036489","DTXSID4036489","Mibolerone","C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21","(7R,8R,9S,10R,13S,14S,17S)-17-hydroxy-7,13,17-trimethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.494731519","4.739268881","7","","","0",0,"nurses1",0.8269917,0.1298809,6.367309,1.361007e-09,"1","0","pos"
"2089","303.23228-759.9",1001,303.2323,759.9,100,100,25,0,147692.3,83087.33,56.25705,132636.6,126828.1,93243.3,58185.26,62.40155,91660.65,72287.16,29.66571,54.58701,184.0071,0,NA,3,62427.75,"Multiple",303.2319,1.4,"C20H30O2","302.22458","M+H",120467.8,0.02462543,"0","DTXSID1033664","DTXSID1033664","17-Methyltestosterone","C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one","C20H30O2","302.22458","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.402518585","35.18135591","44","","","0",0,"nurses1",0.8269917,0.1298809,6.367309,1.361007e-09,"1","0","pos"
"2090","303.23228-759.9",5053,303.2323,759.9,100,100,25,0,147692.3,83087.33,56.25705,132636.6,126828.1,93243.3,58185.26,62.40155,91660.65,72287.16,29.66571,54.58701,184.0071,0,NA,3,62427.75,"Multiple",303.2319,1.4,"C20H30O2","302.22458","M+H",120467.8,0.02462543,"0","DTXSID7022047","DTXSID7022047","Abietic,acid","CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1","(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid","C20H30O2","302.22458","exposurepred","","","","","","","1","0.583359989","","","","","","","","","","","","","","","","","0",0,"nurses1",0.8269917,0.1298809,6.367309,1.361007e-09,"1","0","pos"
"2091","304.14817-153.1",145,304.1482,153.1,67.5,65,0,2.5,815.3651,1368.935,167.8923,240.2301,NA,461.519,777.4803,168.4612,138.6294,NA,0,0,NA,0,NA,2,10,"Unique",304.1463,6.25,"C18H22ClNO","303.13899","M+H",638.4421,0,"0","DTXSID0023458","DTXSID0023458","Phenoxybenzamine","CC(COc1ccccc1)N(CCCl)Cc1ccccc1","N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine","C18H22ClNO","303.138992","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.624368963","4.277168189","1","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"2092","304.26128-1011.7",3099,304.2613,1011.7,97.5,95,100,2.5,19992.76,43601.56,218.0867,8650.339,NA,31420.31,63531.26,202.198,8180.182,NA,108323.1,193319.2,178.4654,6860.355,13766.38,3,40909.09,"Multiple",304.2635,7.27,"C20H33NO","303.25621","M+H",25706.54,421.3834,"0","DTXSID4034601","DTXSID4034601","(2R,6S)-Fenpropimorph","CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1","(2S,6R)-4-[3-(4-tert-butylphenyl)-2-methylpropyl]-2,6-dimethylmorpholine","C20H33NO","303.256215","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.817683","9.043233","11","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"2093","304.26128-1011.7",6798,304.2613,1011.7,97.5,95,100,2.5,19992.76,43601.56,218.0867,8650.339,NA,31420.31,63531.26,202.198,8180.182,NA,108323.1,193319.2,178.4654,6860.355,13766.38,3,40909.09,"Multiple",304.2595,5.96,"C15H33N3O3","303.25219","M+H",25706.54,421.3834,"0","DTXSID9042043","DTXSID9042043","Hexahydro-1,3,5-tris(3-methoxypropyl)-s-triazine","COCCCN1CN(CCCOC)CN(CCCOC)C1","1,3,5-tris(3-methoxypropyl)-1,3,5-triazinane","C15H33N3O3","303.252192","exposurepred","","","","","","","1","0.157695386","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"2094","304.26159-1008.6",3099,304.2616,1008.6,97.5,95,100,2.5,23159.04,53942.21,232.9208,8295.239,NA,32021.26,62433.91,194.9764,7502.145,NA,102617.2,188110,183.3123,5611.981,11815.47,3,40909.09,"Multiple",304.2635,6.25,"C20H33NO","303.25621","M+H",27590.15,371.9342,"0","DTXSID4034601","DTXSID4034601","(2R,6S)-Fenpropimorph","CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1","(2S,6R)-4-[3-(4-tert-butylphenyl)-2-methylpropyl]-2,6-dimethylmorpholine","C20H33NO","303.256215","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.817683","9.043233","11","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"2095","304.26159-1008.6",6798,304.2616,1008.6,97.5,95,100,2.5,23159.04,53942.21,232.9208,8295.239,NA,32021.26,62433.91,194.9764,7502.145,NA,102617.2,188110,183.3123,5611.981,11815.47,3,40909.09,"Multiple",304.2595,6.97,"C15H33N3O3","303.25219","M+H",27590.15,371.9342,"0","DTXSID9042043","DTXSID9042043","Hexahydro-1,3,5-tris(3-methoxypropyl)-s-triazine","COCCCN1CN(CCCOC)CN(CCCOC)C1","1,3,5-tris(3-methoxypropyl)-1,3,5-triazinane","C15H33N3O3","303.252192","exposurepred","","","","","","","1","0.157695386","","","","","","","","","","","","","","","","","0",0,NA,0,NA,NA,NA,"0","0","pos"
"2096","305.1067-512.8",6458,305.1067,512.8,67.5,42.5,16.66667,25,3669.745,7722.79,210.4449,340.0503,NA,3624.26,10971.76,302.731,0,NA,83.13451,195.0066,234.5676,0,NA,3,734.6939,"Unique",305.1083,5.33,"C12H21N2O3PS","304.10105","M+H",3647.002,2.27953,"1","DTXSID9020407","DTXSID9020407","Diazinon","CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1","diethoxy-(6-methyl-2-propan-2-ylpyrimidin-4-yl)oxy-sulfanylidene-lambda5-phosphane","C12H21N2O3PS","304.10105","E2Up, P4Up, VBtoxcast","","","","","","","","","","","","","","1","1","1","2","","1","-3.983455718","7.681843139","18","","","0",0,"nurses1",2.988977,0.6679152,4.475085,1.300266e-05,"1","0","pos"
